"Product ID","Product Name","Category","Subcategory","Brand","MRP / Original Price (Rs)","Discounted Selling Price (Rs)","Unit / Pack Size","Stock Quantity","Barcode / SKU (Enter Your Real Barcode Here)","Image URL","Description","Shop Name","Shop ID","Trending","Status"
"4bc798b5-0d2d-4f9c-b393-5593019101ef","Colgate Strawberry Flavour Barbie Kids Toothpaste 80 g (6+Y)","beauty-personal-care","Oral Care","","190","142","80 g","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/0.jpg.6e36ea9ba8.jpg","Colgate - Colgate Strawberry Flavour Barbie Kids Toothpaste 80 g (6+Y). Authentic quality fast delivery via SwiftMart. Net Quantity: 80 g.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"101d365c-9453-4a61-bfd2-6715357bd117","Colgate Strong Teeth Anticavity Toothpaste (4N x 200 g)","beauty-personal-care","Oral Care","","540","421","800 g","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/1.jpg.d5b18db442.jpg","Colgate - Colgate Strong Teeth Anticavity Toothpaste (4N x 200 g). Authentic quality fast delivery via SwiftMart. Net Quantity: 800 g.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"4563eb7e-b808-49fa-9c40-77ac9d4dd1d9","Colgate Strong Teeth Dental Cream Toothpaste with Toothbrush 300 g","beauty-personal-care","Oral Care","","208","190","300 g","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/4900021981.jpg.1e73722bf7.jpg","Colgate - Colgate Strong Teeth Dental Cream Toothpaste with Toothbrush 300 g. Authentic quality fast delivery via SwiftMart. Net Quantity: 300 g.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"68451d94-bcc1-4603-b102-0cb23e6fef02","Colgate Strong Toothpaste (200 g x 2 + 100 g)","beauty-personal-care","Oral Care","","325","273","500 g","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/1.jpg.d751e77818.jpg","Colgate - Colgate Strong Toothpaste (200 g x 2 + 100 g). Authentic quality fast delivery via SwiftMart. Net Quantity: 500 g.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"8b8fc354-788e-4bea-b022-052ec89abe0a","Colgate Total Advanced Health Toothpaste (2N x 140 g)","beauty-personal-care","Oral Care","","390","309","280 g","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/0000000004943370321.jpg.707b187d86.jpg","Colgate - Colgate Total Advanced Health Toothpaste (2N x 140 g). Authentic quality fast delivery via SwiftMart. Net Quantity: 280 g.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"942f67e5-1e40-4f83-8cb0-3c6c3cf4e838","Colgate Total Advanced Health Toothpaste 150 g","beauty-personal-care","Oral Care","","179","150","150 g","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/1.jpg.991dc1442b.jpg","Colgate - Colgate Total Advanced Health Toothpaste 150 g. Authentic quality fast delivery via SwiftMart. Net Quantity: 150 g.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"5b70071c-0182-41ba-b551-e1dccef82099","Colgate Total Charcoal Deep Clean Toothpaste 300 g","beauty-personal-care","Oral Care","","505","379","300 g","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/10.jpg.0cf79a8bdc.jpg","Colgate - Colgate Total Charcoal Deep Clean Toothpaste 300 g. Authentic quality fast delivery via SwiftMart. Net Quantity: 300 g.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"9e8099b7-7543-4ec8-bbe2-4f94510dc250","Colgate Ultra Soft Sensitive Gentle Tooth Brush 3 pc","beauty-personal-care","Oral Care","","126","105","3 Pieces","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/0000000004907403061.jpg.654761f774.jpg","Colgate - Colgate Ultra Soft Sensitive Gentle Tooth Brush 3 pc. Authentic quality fast delivery via SwiftMart. Net Quantity: 3 Pieces.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"95585734-381f-4b3a-8400-04509f63863e","Colgate Ultrafoam Ultra Soft Multicolor Toothbrush B1G1","beauty-personal-care","Oral Care","","280","187","2 Pieces","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/0.jpg.b7bd5c9f61.jpg","Colgate - Colgate Ultrafoam Ultra Soft Multicolor Toothbrush B1G1. Authentic quality fast delivery via SwiftMart. Net Quantity: 2 Pieces.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"d093baac-4d7c-4c09-9900-d9cdc1554789","Colgate Vedshakti Toothpaste 100 g","beauty-personal-care","Oral Care","","89","84","100 g","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/1.jpg.b0fd4c3678.jpg","Colgate - Colgate Vedshakti Toothpaste 100 g. Authentic quality fast delivery via SwiftMart. Net Quantity: 100 g.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"d3e28362-a17a-4801-be36-50be06a2d0f9","Colgate Visible White Daily Toothpaste 200 g + 20 g","beauty-personal-care","Oral Care","","390","273","220 g","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/1.jpg.ec86ebd32b.jpg","Colgate - Colgate Visible White Daily Toothpaste 200 g + 20 g. Authentic quality fast delivery via SwiftMart. Net Quantity: 220 g.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"44893fc9-8cce-4f36-b80e-790d8a8d9a0a","Colgate Visible White O2 Peppermint Sparkle Toothpaste 25 g","beauty-personal-care","Oral Care","","152","121","25 g","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/0000000004928480881.jpg.7cbbb61de0.jpg","Colgate - Colgate Visible White O2 Peppermint Sparkle Toothpaste 25 g. Authentic quality fast delivery via SwiftMart. Net Quantity: 25 g.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"2e6c91b4-d448-492f-a53b-0bd9ebeb11a0","Colgate Visible White O2 Teeth Whitening Toothpaste 50 g","beauty-personal-care","Oral Care","","295","236","50 g","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/0000000004928480891.jpg.712a97dccd.jpg","Colgate - Colgate Visible White O2 Teeth Whitening Toothpaste 50 g. Authentic quality fast delivery via SwiftMart. Net Quantity: 50 g.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"1538538d-e2e7-423b-a0f2-6342513cab95","Colgate Visible White Purple Tooth Paste 100g +20 g","beauty-personal-care","Oral Care","","198","172","120 g","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/0000000004944094821.jpg.075adf06c2.jpg","Colgate - Colgate Visible White Purple Tooth Paste 100g +20 g. Authentic quality fast delivery via SwiftMart. Net Quantity: 120 g.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"b0179a53-d727-4760-8f70-fdb8ddb9fd77","Colgate Visible White Purple Toothpaste (200 g + 40 g)","beauty-personal-care","Oral Care","","395","276","240 g","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/0000000004944094831.jpg.bc49394ac9.jpg","Colgate - Colgate Visible White Purple Toothpaste (200 g + 40 g). Authentic quality fast delivery via SwiftMart. Net Quantity: 240 g.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"e4ae71aa-979c-45f9-870e-be2718802fda","Colgate Visible White Sparkling Mint Toothpaste 120 g","beauty-personal-care","Oral Care","","210","189","120 g","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/0000000004910215361.jpg.1ed95d70fe.jpg","Colgate - Colgate Visible White Sparkling Mint Toothpaste 120 g. Authentic quality fast delivery via SwiftMart. Net Quantity: 120 g.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"23fbd9f8-ddad-4ff6-a18a-69fd72857fd6","Colgate Visible White Ultra Soft Toothbrush (Pack of 2)","beauty-personal-care","Oral Care","","255","230","2 Pieces","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/0000000004936561011.jpg.19bb20120d.jpg","Colgate - Colgate Visible White Ultra Soft Toothbrush (Pack of 2). Authentic quality fast delivery via SwiftMart. Net Quantity: 2 Pieces.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"4b321a7b-a55f-4142-8670-5b480d7d4ce3","Colgate Zig Zag Charcoal (Soft) Toothbrush 4 pcs","beauty-personal-care","Oral Care","","124","110","4 Pieces","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/4916525551.jpg.9dac9a5614.jpg","Colgate - Colgate Zig Zag Charcoal (Soft) Toothbrush 4 pcs. Authentic quality fast delivery via SwiftMart. Net Quantity: 4 Pieces.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"67ccbc87-11ee-4740-8953-50cca7341db0","Colgate Zig Zag Charcoal Soft Assorted Toothbrush 4 pcs","beauty-personal-care","Oral Care","","124","110","4 Pieces","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/4912764781.jpg.8354cd432e.jpg","Colgate - Colgate Zig Zag Charcoal Soft Assorted Toothbrush 4 pcs. Authentic quality fast delivery via SwiftMart. Net Quantity: 4 Pieces.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"e2e1a9c6-ee75-4600-9b85-83ce680a930e","Colgate Zig Zag Deep Clean Assorted Soft Toothbrush 6 pcs","beauty-personal-care","Oral Care","","138","127","6 Pieces","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/0000000004913735101.jpg.4d3ebf0b1a.jpg","Colgate - Colgate Zig Zag Deep Clean Assorted Soft Toothbrush 6 pcs. Authentic quality fast delivery via SwiftMart. Net Quantity: 6 Pieces.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"7af36e33-be3b-49ed-8f03-53f92cba5669","Colgate Zig Zag Deep Clean Medium Assorted Toothbrush 1 pc","beauty-personal-care","Oral Care","","30","28","1 Pieces","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/0000000004900161291.jpg.dbaaa61c7e.jpg","Colgate - Colgate Zig Zag Deep Clean Medium Assorted Toothbrush 1 pc. Authentic quality fast delivery via SwiftMart. Net Quantity: 1 Pieces.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"28a8e19d-7a87-40c2-8a67-6829b4b2409e","Colgate Zig Zag Deep Clean Medium Assorted Toothbrush 3 pcs","beauty-personal-care","Oral Care","","81","72","3 Pieces","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/1.jpg.83d0439027.jpg","Colgate - Colgate Zig Zag Deep Clean Medium Assorted Toothbrush 3 pcs. Authentic quality fast delivery via SwiftMart. Net Quantity: 3 Pieces.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"42501e3b-efce-49ce-b1de-74838efcd9ed","Colgate Zig Zag Deep Clean Medium Assorted Toothbrush 6 pcs","beauty-personal-care","Oral Care","","138","130","6 Pieces","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/4913735091.jpg.64856a64c5.jpg","Colgate - Colgate Zig Zag Deep Clean Medium Assorted Toothbrush 6 pcs. Authentic quality fast delivery via SwiftMart. Net Quantity: 6 Pieces.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"7f297071-3fb9-427a-8c87-0f1db285a50d","Colgate Zig Zag Deep Clean Soft Assorted Toothbrush 3 pcs","beauty-personal-care","Oral Care","","81","72","3 Pieces","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/1.jpg.12710d7f3a.jpg","Colgate - Colgate Zig Zag Deep Clean Soft Assorted Toothbrush 3 pcs. Authentic quality fast delivery via SwiftMart. Net Quantity: 3 Pieces.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"864dc304-158e-4977-b249-e1a02ced0323","Colgate Zig Zag Neem Deep Clean Medium Toothbrush 3 pcs","beauty-personal-care","Oral Care","","87","54","3 Pieces","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/0000000004916525511.jpg.9aa129ff9f.jpg","Colgate - Colgate Zig Zag Neem Deep Clean Medium Toothbrush 3 pcs. Authentic quality fast delivery via SwiftMart. Net Quantity: 3 Pieces.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"b43ee518-1354-432c-93de-9072b1c65f06","Dabur Red Ayurvedic Gel Toothpaste 150 g","beauty-personal-care","Oral Care","","135","128","150 g","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/51cpxmlcn4l.sl1000.jpg.75e151367b.jpg","Dabur - Dabur Red Ayurvedic Gel Toothpaste 150 g. Authentic quality fast delivery via SwiftMart. Net Quantity: 150 g.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"2387c32d-ad77-4060-9b6b-2b6c57eb6406","Dabur Red Bae Fresh Gel Toothpaste 300 g","beauty-personal-care","Oral Care","","218","123","300 g","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.p/ng/4936510451.png.9045cbc237.png","Dabur - Dabur Red Bae Fresh Gel Toothpaste 300 g. Authentic quality fast delivery via SwiftMart. Net Quantity: 300 g.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"9e243d6f-20e4-445a-8792-c7b6b25d3e03","Dabur Red Gel Toothpaste 150 g (Pack of 2)","beauty-personal-care","Oral Care","","270","159","300 g","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/4914325831.jpg.34bfa7b452.jpg","Dabur - Dabur Red Gel Toothpaste 150 g (Pack of 2). Authentic quality fast delivery via SwiftMart. Net Quantity: 300 g.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"a0352d84-415f-492d-a075-cc211746f3f5","Dabur Red Toothpaste (200+ 100) g (With Free Toothbrush)","beauty-personal-care","Oral Care","","220","169","300 g","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/4906724821.jpg.eb81645617.jpg","Dabur - Dabur Red Toothpaste (200+ 100) g (With Free Toothbrush). Authentic quality fast delivery via SwiftMart. Net Quantity: 300 g.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"299d0132-9e7f-485e-a242-edaacc4bacb0","Dabur Red Toothpaste 100 g","beauty-personal-care","Oral Care","","75","71","100 g","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/71txmaqts9l.sl1500.jpg.c46df3c910.jpg","Dabur - Dabur Red Toothpaste 100 g. Authentic quality fast delivery via SwiftMart. Net Quantity: 100 g.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"b6f27021-5309-4c7c-a999-3a62b2d78d98","Dabur Red Toothpaste 200 g","beauty-personal-care","Oral Care","","145","137","200 g","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/71oouscjqjl.sl1500.jpg.9c4d2f9305.jpg","Dabur - Dabur Red Toothpaste 200 g. Authentic quality fast delivery via SwiftMart. Net Quantity: 200 g.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"e58ae5c5-e29d-4f7d-91dd-fea136ca9955","Dabur Red Toothpaste 500 g","beauty-personal-care","Oral Care","","345","258","500 g","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/81hbof-4fvl.sx522.jpg.b2cdd4890f.jpg","Dabur - Dabur Red Toothpaste 500 g. Authentic quality fast delivery via SwiftMart. Net Quantity: 500 g.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"4acfea88-1281-47fd-bb54-7191c7aea592","Dabur Red Toothpaste 800 g","beauty-personal-care","Oral Care","","580","445","800 g","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/81fr0bd6fxl.sx522pibundle-4topright00aa522sh20.jpg.01c511dcea.jpg","Dabur - Dabur Red Toothpaste 800 g. Authentic quality fast delivery via SwiftMart. Net Quantity: 800 g.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"31a55ea0-03bd-4107-8a13-cbff2bde693c","Gillette Blue Refreshing Breeze After Shave Lotion 100 ml","beauty-personal-care","Men's Grooming","","444","421","100 ml","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/0000000004900086091.jpg.54df0430a2.jpg","gillette - Gillette Blue Refreshing Breeze After Shave Lotion 100 ml. Authentic quality fast delivery via SwiftMart. Net Quantity: 100 ml.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"5a892d28-838d-4f5c-843f-903542b2fab9","Gillette Fusion 5 Blades Manual Shaving Razor","beauty-personal-care","Men's Grooming","","450","427","78 g","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/gillette-fusion-5-blades-manual-shaving-razor-0-20210326.jpg.9e5f3fcea4.jpg","gillette - Gillette Fusion 5 Blades Manual Shaving Razor. Authentic quality fast delivery via SwiftMart. Net Quantity: 78 g.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"435422b3-5f2a-40a5-bf7c-58c13cb1be28","Gillette Fusion Power 5 Blade Shaving Razor","beauty-personal-care","Men's Grooming","","575","546","1 Pieces","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/4910555101.jpg.ce0d5be61b.jpg","gillette - Gillette Fusion Power 5 Blade Shaving Razor. Authentic quality fast delivery via SwiftMart. Net Quantity: 1 Pieces.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"0315a9b2-5d2a-40fb-a15c-a901a0cf67fe","Gillette Fusion Shaving Cartridge 2 pcs","beauty-personal-care","Men's Grooming","","649","616","2 Pieces","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/4908780211.jpg.eb117d6b08.jpg","gillette - Gillette Fusion Shaving Cartridge 2 pcs. Authentic quality fast delivery via SwiftMart. Net Quantity: 2 Pieces.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"c8a6cf1a-7c18-4d7d-9be8-652a90aead34","Gillette Fusion Shaving Cartridge 5 blades 4 pcs","beauty-personal-care","Men's Grooming","","1249","1186","4 Pieces","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/4907290231.jpg.a16476645c.jpg","gillette - Gillette Fusion Shaving Cartridge 5 blades 4 pcs. Authentic quality fast delivery via SwiftMart. Net Quantity: 4 Pieces.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"7bd25f10-c809-4610-bc9c-0da55a0b08bf","Gillette Guard Razor With Platinum Coated Blades+ 12 Cartridges","beauty-personal-care","Men's Grooming","","178","151","1 Pieces","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/0000000004916920501.jpg.9de7808c61.jpg","gillette - Gillette Guard Razor With Platinum Coated Blades+ 12 Cartridges. Authentic quality fast delivery via SwiftMart. Net Quantity: 1 Pieces.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"e9f692f2-8661-40e8-80c4-785fa453af4f","Gillette Guard Shaving Razor with 6 Cartridge","beauty-personal-care","Men's Grooming","","133","126","7 Pieces","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/0000000004915396201.jpg.1b41f29c25.jpg","gillette - Gillette Guard Shaving Razor with 6 Cartridge. Authentic quality fast delivery via SwiftMart. Net Quantity: 7 Pieces.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"ce660fa2-4c45-4435-8848-3624d29baf7e","Gillette Lemon Lime Shaving Foam 196 g","beauty-personal-care","Men's Grooming","","270","256","196 g","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/0000000004900086111.jpg.c65464d8b4.jpg","gillette - Gillette Lemon Lime Shaving Foam 196 g. Authentic quality fast delivery via SwiftMart. Net Quantity: 196 g.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"aaa8e32b-7601-4fec-9f5a-f3dbb96e8528","Gillette Mach3 Manual Shaving Razor 3 Blades","beauty-personal-care","Men's Grooming","","299","284","1 Pieces","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/0000000004900810281.jpg.c60657e776.jpg","gillette - Gillette Mach3 Manual Shaving Razor 3 Blades. Authentic quality fast delivery via SwiftMart. Net Quantity: 1 Pieces.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"245d8765-2794-4032-8bd4-6da7373ecb6d","Gillette Mach3 Razor + Stand 1N","beauty-personal-care","Men's Grooming","","450","300","1 Pieces","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/0000000004946089641.jpg.0587308e0c.jpg","gillette - Gillette Mach3 Razor + Stand 1N. Authentic quality fast delivery via SwiftMart. Net Quantity: 1 Pieces.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"8c5659b4-7e5e-4962-8126-2b2a53d14199","Gillette Mach3 Shaving Cartridge 12 pcs","beauty-personal-care","Men's Grooming","","1559","1481","12 Pieces","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/0000000004906126641.jpg.724c7d3dab.jpg","gillette - Gillette Mach3 Shaving Cartridge 12 pcs. Authentic quality fast delivery via SwiftMart. Net Quantity: 12 Pieces.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"107e1422-f9c6-4b60-9253-7e64c0eecc3d","Gillette Mach3 Shaving Cartridge 3 Blades 2 pcs","beauty-personal-care","Men's Grooming","","349","331","2 Pieces","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/0000000004900086071.jpg.80c92d3676.jpg","gillette - Gillette Mach3 Shaving Cartridge 3 Blades 2 pcs. Authentic quality fast delivery via SwiftMart. Net Quantity: 2 Pieces.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"8ff64799-6062-4d0b-a0ea-f2b0d113a04c","Gillette Mach3 Shaving Cartridge 4 pcs","beauty-personal-care","Men's Grooming","","660","627","4 Pieces","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/0000000004900128371.jpg.20a8a8567a.jpg","gillette - Gillette Mach3 Shaving Cartridge 4 pcs. Authentic quality fast delivery via SwiftMart. Net Quantity: 4 Pieces.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"69ff40fa-1e90-44e7-952d-3e483548bb06","Gillette Mach3 Shaving Cartridge 8 pcs","beauty-personal-care","Men's Grooming","","1199","1139","8 Pieces","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/0000000004900082621.jpg.2b411eba80.jpg","gillette - Gillette Mach3 Shaving Cartridge 8 pcs. Authentic quality fast delivery via SwiftMart. Net Quantity: 8 Pieces.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"dcabd1a2-10e3-4296-855a-c1bf7cacf4e1","Gillette Mach3 Turbo Manual Shaving Razor 3 Blades","beauty-personal-care","Men's Grooming","","399","379","1 Pieces","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/0000000004911799611.jpg.d65bd1ff7e.jpg","gillette - Gillette Mach3 Turbo Manual Shaving Razor 3 Blades. Authentic quality fast delivery via SwiftMart. Net Quantity: 1 Pieces.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"aa441dc3-1261-4759-a87f-282a1532ce70","Gillette Mach3 Turbo Shaving 3 Blades Cartridge 2 pcs","beauty-personal-care","Men's Grooming","","449","426","2 Pieces","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/0000000004911799621.jpg.84e05f6561.jpg","gillette - Gillette Mach3 Turbo Shaving 3 Blades Cartridge 2 pcs. Authentic quality fast delivery via SwiftMart. Net Quantity: 2 Pieces.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"ddbf710a-0a9d-400b-80b8-dae89619cb3a","Gillette Menthol Shaving Foam 196 g","beauty-personal-care","Men's Grooming","","270","256","196 g","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/0000000004906116631.jpg.cc29053aea.jpg","gillette - Gillette Menthol Shaving Foam 196 g. Authentic quality fast delivery via SwiftMart. Net Quantity: 196 g.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
"f7953967-20d2-483b-b303-1000004a8198","Gillette Presto 3 Blade Razor (Buy 5 Get 1 Free)","beauty-personal-care","Men's Grooming","","240","228","6 Pieces","100","","https://cdn1.jiomartjcp.com/v2/catalog-cloud/jiomar/original/images/othe/egurhk/.j/pg/0000000004919000981.jpg.dcb654ee3d.jpg","gillette - Gillette Presto 3 Blade Razor (Buy 5 Get 1 Free). Authentic quality fast delivery via SwiftMart. Net Quantity: 6 Pieces.","SwiftMart Shop","1a828c48-5fb9-47f3-b87e-c3588d888fed","NO","active"
